id,name,party,partyLabel,votes,election,electionLabel,ranking
Q4679173,Adam Haldane-Duncan,Q108700,Whigs (British political party),1228,Q2073198,General election 1847,2
Q6219504,John Arthur Roebuck,Q1687668,Radicals (UK),1093,Q2073198,General election 1847,3
Q4679173,Adam Haldane-Duncan,Q108700,Whigs (British political party),1223,Q2073185,General election 1841,1
Q6219504,John Arthur Roebuck,Q1687668,Radicals (UK),1157,Q2073185,General election 1841,2
Q21079104,William Heald Ludlow Bruges,Q9626,Conservative Party (UK),930,Q2073185,General election 1841,3
Q7330043,Richard Wingfield,Q9626,Conservative Party (UK),926,Q2073185,General election 1841,4
Q7330043,Richard Wingfield,Q9626,Conservative Party (UK),1087,Q2037966,General election 1837,1
Q21079104,William Heald Ludlow Bruges,Q9626,Conservative Party (UK),1024,Q2037966,General election 1837,2
Q5081476,Charles Palmer,Q108700,Whigs (British political party),962,Q2037966,General election 1837,3
Q6219504,John Arthur Roebuck,Q1687668,Radicals (UK),910,Q2037966,General election 1837,4
Q5081476,Charles Palmer,Q108700,Whigs (British political party),1097,Q1834355,General election 1835,1
Q6219504,John Arthur Roebuck,Q1687668,Radicals (UK),1042,Q1834355,General election 1835,2
,Henry Daubeney,Q9626,Conservative Party (UK),706,Q1834355,General election 1835,3
Q5081476,Charles Palmer,Q108700,Whigs (British political party),1492,Q1582019,General election 1832,1
Q6219504,John Arthur Roebuck,Q1687668,Radicals (UK),1138,Q1582019,General election 1832,2
Q26734725,Henry William Hobhouse,Q108700,Whigs (British political party),1040,Q1582019,General election 1832,3
